,date,title,summary
3478,2017.05.11.,촛불은 어떻게 발전해야 하는가,"차베스가 베네수엘라 정권을 잡은 것을 시작으로 2000년 칠레, 2003년 브라질과 아르헨티나, 2005년 우루과이... 예를 들어 유명한 ‘베네수엘라 볼리바르공화국 국가경제사회발전계획요강’(2007~2013년)에는..."
3479,2017.05.12.,[새책]사자가 소처럼 여물을 먹고 外,"1998년 베네수엘라에서 차베스가 집권한 이후, 칠레, 브라질, 아르헨티나, 우루과이, 페루에 이르기까지 좌파 혹은 중도좌파 정부가 속속 들어섰다. 국가와 시민사회의 관계를 짚고, 좌파 정부가 민주주의와 경제 평등을..."
3480,2017.05.10.,개인의 삶과 시대의 슬픈 자화상 보듬는 ‘춤의 향연’,"<라이프>는 유럽의 유명 안무가 폰투스 리드버그의 ‘토끼’, 베네수엘라 출신 안무가 자비에 드 프루토스의 ‘픽션’ 등 두 작품으로 구성됐다. 무대에선 토끼 가면을 쓴 젊은 무용수들이 폴짝폴짝 뛰어오른다. 고립..."
3481,2017.05.10.,"코트라, 한·메르코수르 협력 추진","브라질, 아르헨티나, 파라과이, 우루과이, 베네수엘라를 묶어 지칭하는 메르코수스는 지난해 기준 남미지역 인구의 70%(2억9000만명), 국민총생산(GDP)의 76%(2조7000억달러)를 차지하는 거대 시장이다. 코트라는 양측..."
3482,2017.05.10.,최루탄 난무한 베네수엘라 시위현장에 울려 퍼진 바이올린 선율,두 달째 이어지고 있는 남미 베네수엘라의 반정부 무력 시위 현장 한가운데서 평화를 염원하는 한 남성이... 9일(현지시간) 미국 CNN 방송에 따르면 20대 초반으로 보이는 신원 미상의 한 남성은 이날 베네수엘라 수도...
3483,2017.05.10.,"포퓰리즘 덫에 빠져…칠레·베네수엘라, 경제 파탄·빈곤 '쓴맛'",자원부국 베네수엘라는 포퓰리즘에 경제는 물론 민주주의까지 붕괴 위기에 처했다. 우고 차베스 전 대통령이 집권한 1999년부터 베네수엘라는 병들어갔다. 차베스 전 대통령은 국가 기간산업이었던 석유산업을...
3484,2017.05.10.,베네수엘라 영아사망률 30% 증가,가운데 베네수엘라가 지난해 영아사망률이 치솟는 등 최악의 보건 위기를 겪은 것으로 나타났다. 경제난에... 영국 가디언은 9일(현지시간) 베네수엘라 정부 웹사이트를 인용해 지난해 영아사망률(0~1세 기준)이 2015년...
3485,2017.05.10.,“이 세계 어디에 있든 난 모국어로 생각해”,"나머지는 페루, 에콰도르, 볼리비아, 콜롬비아, 베네수엘라 등 여러 나라에 걸쳐 있어. 이들 나라는 지구환경을 보호하자는 목소리엔 고개를 끄덕이지만 서구인의 지나친 간섭엔 콧방귀를 뀌기도 해. 오랜 세월 서구 국가는..."
3486,2017.05.11.,베네수엘라 시위현장서 울려퍼진 바이올린 선율,베네수엘라 반정부 시위 참가자가 9일(현지시간) 수도 카라카스의 호세마르티 광장에서 바이올린을 연주하며 걸어가고 있다. 유튜브 캡처 베네수엘라 반정부 시위가 연일 격화되고 있는 상황에서 9일(현지시간) 수도...
3487,2017.05.11.,<세상 만사-나라 밖>베네수엘라 시위대 ‘배설물 폭탄’… 전염병 확산 우려,대통령 퇴진과 조기 지방선거 실시 등을 요구하며 6주째 반정부 시위가 이어지는 베네수엘라에서 새로운 시위 도구로 배설물이 든 폭탄이 등장해 논란이 일고 있다. 10일 엘 나시오날 등 현지언론에 따르면 일부 반정부...
3488,2017.05.11.,촛불은 어떻게 발전해야 하는가,"차베스가 베네수엘라 정권을 잡은 것을 시작으로 2000년 칠레, 2003년 브라질과 아르헨티나, 2005년 우루과이... 예를 들어 유명한 ‘베네수엘라 볼리바르공화국 국가경제사회발전계획요강’(2007~2013년)에는..."
3489,2017.05.12.,[새책]사자가 소처럼 여물을 먹고 外,"1998년 베네수엘라에서 차베스가 집권한 이후, 칠레, 브라질, 아르헨티나, 우루과이, 페루에 이르기까지 좌파 혹은 중도좌파 정부가 속속 들어섰다. 국가와 시민사회의 관계를 짚고, 좌파 정부가 민주주의와 경제 평등을..."
3490,2017.05.10.,개인의 삶과 시대의 슬픈 자화상 보듬는 ‘춤의 향연’,"<라이프>는 유럽의 유명 안무가 폰투스 리드버그의 ‘토끼’, 베네수엘라 출신 안무가 자비에 드 프루토스의 ‘픽션’ 등 두 작품으로 구성됐다. 무대에선 토끼 가면을 쓴 젊은 무용수들이 폴짝폴짝 뛰어오른다. 고립..."
3491,2017.05.10.,"코트라, 한·메르코수르 협력 추진","브라질, 아르헨티나, 파라과이, 우루과이, 베네수엘라를 묶어 지칭하는 메르코수스는 지난해 기준 남미지역 인구의 70%(2억9000만명), 국민총생산(GDP)의 76%(2조7000억달러)를 차지하는 거대 시장이다. 코트라는 양측..."
3492,2017.05.10.,최루탄 난무한 베네수엘라 시위현장에 울려 퍼진 바이올린 선율,두 달째 이어지고 있는 남미 베네수엘라의 반정부 무력 시위 현장 한가운데서 평화를 염원하는 한 남성이... 9일(현지시간) 미국 CNN 방송에 따르면 20대 초반으로 보이는 신원 미상의 한 남성은 이날 베네수엘라 수도...
3493,2017.05.10.,"포퓰리즘 덫에 빠져…칠레·베네수엘라, 경제 파탄·빈곤 '쓴맛'",자원부국 베네수엘라는 포퓰리즘에 경제는 물론 민주주의까지 붕괴 위기에 처했다. 우고 차베스 전 대통령이 집권한 1999년부터 베네수엘라는 병들어갔다. 차베스 전 대통령은 국가 기간산업이었던 석유산업을...
3494,2017.05.10.,베네수엘라 영아사망률 30% 증가,가운데 베네수엘라가 지난해 영아사망률이 치솟는 등 최악의 보건 위기를 겪은 것으로 나타났다. 경제난에... 영국 가디언은 9일(현지시간) 베네수엘라 정부 웹사이트를 인용해 지난해 영아사망률(0~1세 기준)이 2015년...
3495,2017.05.10.,“이 세계 어디에 있든 난 모국어로 생각해”,"나머지는 페루, 에콰도르, 볼리비아, 콜롬비아, 베네수엘라 등 여러 나라에 걸쳐 있어. 이들 나라는 지구환경을 보호하자는 목소리엔 고개를 끄덕이지만 서구인의 지나친 간섭엔 콧방귀를 뀌기도 해. 오랜 세월 서구 국가는..."
3496,2017.05.11.,베네수엘라 시위현장서 울려퍼진 바이올린 선율,베네수엘라 반정부 시위 참가자가 9일(현지시간) 수도 카라카스의 호세마르티 광장에서 바이올린을 연주하며 걸어가고 있다. 유튜브 캡처 베네수엘라 반정부 시위가 연일 격화되고 있는 상황에서 9일(현지시간) 수도...
3497,2017.05.11.,<세상 만사-나라 밖>베네수엘라 시위대 ‘배설물 폭탄’… 전염병 확산 우려,대통령 퇴진과 조기 지방선거 실시 등을 요구하며 6주째 반정부 시위가 이어지는 베네수엘라에서 새로운 시위 도구로 배설물이 든 폭탄이 등장해 논란이 일고 있다. 10일 엘 나시오날 등 현지언론에 따르면 일부 반정부...
3498,2017.05.11.,촛불은 어떻게 발전해야 하는가,"차베스가 베네수엘라 정권을 잡은 것을 시작으로 2000년 칠레, 2003년 브라질과 아르헨티나, 2005년 우루과이... 예를 들어 유명한 ‘베네수엘라 볼리바르공화국 국가경제사회발전계획요강’(2007~2013년)에는..."
3499,2017.05.12.,[새책]사자가 소처럼 여물을 먹고 外,"1998년 베네수엘라에서 차베스가 집권한 이후, 칠레, 브라질, 아르헨티나, 우루과이, 페루에 이르기까지 좌파 혹은 중도좌파 정부가 속속 들어섰다. 국가와 시민사회의 관계를 짚고, 좌파 정부가 민주주의와 경제 평등을..."
3500,2017.05.10.,개인의 삶과 시대의 슬픈 자화상 보듬는 ‘춤의 향연’,"<라이프>는 유럽의 유명 안무가 폰투스 리드버그의 ‘토끼’, 베네수엘라 출신 안무가 자비에 드 프루토스의 ‘픽션’ 등 두 작품으로 구성됐다. 무대에선 토끼 가면을 쓴 젊은 무용수들이 폴짝폴짝 뛰어오른다. 고립..."
3501,2017.05.10.,"코트라, 한·메르코수르 협력 추진","브라질, 아르헨티나, 파라과이, 우루과이, 베네수엘라를 묶어 지칭하는 메르코수스는 지난해 기준 남미지역 인구의 70%(2억9000만명), 국민총생산(GDP)의 76%(2조7000억달러)를 차지하는 거대 시장이다. 코트라는 양측..."
3502,2017.05.10.,최루탄 난무한 베네수엘라 시위현장에 울려 퍼진 바이올린 선율,두 달째 이어지고 있는 남미 베네수엘라의 반정부 무력 시위 현장 한가운데서 평화를 염원하는 한 남성이... 9일(현지시간) 미국 CNN 방송에 따르면 20대 초반으로 보이는 신원 미상의 한 남성은 이날 베네수엘라 수도...
3503,2017.05.10.,"포퓰리즘 덫에 빠져…칠레·베네수엘라, 경제 파탄·빈곤 '쓴맛'",자원부국 베네수엘라는 포퓰리즘에 경제는 물론 민주주의까지 붕괴 위기에 처했다. 우고 차베스 전 대통령이 집권한 1999년부터 베네수엘라는 병들어갔다. 차베스 전 대통령은 국가 기간산업이었던 석유산업을...
3504,2017.05.10.,베네수엘라 영아사망률 30% 증가,가운데 베네수엘라가 지난해 영아사망률이 치솟는 등 최악의 보건 위기를 겪은 것으로 나타났다. 경제난에... 영국 가디언은 9일(현지시간) 베네수엘라 정부 웹사이트를 인용해 지난해 영아사망률(0~1세 기준)이 2015년...
3505,2017.05.10.,“이 세계 어디에 있든 난 모국어로 생각해”,"나머지는 페루, 에콰도르, 볼리비아, 콜롬비아, 베네수엘라 등 여러 나라에 걸쳐 있어. 이들 나라는 지구환경을 보호하자는 목소리엔 고개를 끄덕이지만 서구인의 지나친 간섭엔 콧방귀를 뀌기도 해. 오랜 세월 서구 국가는..."
3506,2017.05.11.,베네수엘라 시위현장서 울려퍼진 바이올린 선율,베네수엘라 반정부 시위 참가자가 9일(현지시간) 수도 카라카스의 호세마르티 광장에서 바이올린을 연주하며 걸어가고 있다. 유튜브 캡처 베네수엘라 반정부 시위가 연일 격화되고 있는 상황에서 9일(현지시간) 수도...
3507,2017.05.11.,<세상 만사-나라 밖>베네수엘라 시위대 ‘배설물 폭탄’… 전염병 확산 우려,대통령 퇴진과 조기 지방선거 실시 등을 요구하며 6주째 반정부 시위가 이어지는 베네수엘라에서 새로운 시위 도구로 배설물이 든 폭탄이 등장해 논란이 일고 있다. 10일 엘 나시오날 등 현지언론에 따르면 일부 반정부...
3508,2017.05.11.,촛불은 어떻게 발전해야 하는가,"차베스가 베네수엘라 정권을 잡은 것을 시작으로 2000년 칠레, 2003년 브라질과 아르헨티나, 2005년 우루과이... 예를 들어 유명한 ‘베네수엘라 볼리바르공화국 국가경제사회발전계획요강’(2007~2013년)에는..."
3509,2017.05.12.,[새책]사자가 소처럼 여물을 먹고 外,"1998년 베네수엘라에서 차베스가 집권한 이후, 칠레, 브라질, 아르헨티나, 우루과이, 페루에 이르기까지 좌파 혹은 중도좌파 정부가 속속 들어섰다. 국가와 시민사회의 관계를 짚고, 좌파 정부가 민주주의와 경제 평등을..."
3510,2017.05.10.,개인의 삶과 시대의 슬픈 자화상 보듬는 ‘춤의 향연’,"<라이프>는 유럽의 유명 안무가 폰투스 리드버그의 ‘토끼’, 베네수엘라 출신 안무가 자비에 드 프루토스의 ‘픽션’ 등 두 작품으로 구성됐다. 무대에선 토끼 가면을 쓴 젊은 무용수들이 폴짝폴짝 뛰어오른다. 고립..."
3511,2017.05.10.,"코트라, 한·메르코수르 협력 추진","브라질, 아르헨티나, 파라과이, 우루과이, 베네수엘라를 묶어 지칭하는 메르코수스는 지난해 기준 남미지역 인구의 70%(2억9000만명), 국민총생산(GDP)의 76%(2조7000억달러)를 차지하는 거대 시장이다. 코트라는 양측..."
3512,2017.05.10.,최루탄 난무한 베네수엘라 시위현장에 울려 퍼진 바이올린 선율,두 달째 이어지고 있는 남미 베네수엘라의 반정부 무력 시위 현장 한가운데서 평화를 염원하는 한 남성이... 9일(현지시간) 미국 CNN 방송에 따르면 20대 초반으로 보이는 신원 미상의 한 남성은 이날 베네수엘라 수도...
3513,2017.05.10.,"포퓰리즘 덫에 빠져…칠레·베네수엘라, 경제 파탄·빈곤 '쓴맛'",자원부국 베네수엘라는 포퓰리즘에 경제는 물론 민주주의까지 붕괴 위기에 처했다. 우고 차베스 전 대통령이 집권한 1999년부터 베네수엘라는 병들어갔다. 차베스 전 대통령은 국가 기간산업이었던 석유산업을...
3514,2017.05.10.,베네수엘라 영아사망률 30% 증가,가운데 베네수엘라가 지난해 영아사망률이 치솟는 등 최악의 보건 위기를 겪은 것으로 나타났다. 경제난에... 영국 가디언은 9일(현지시간) 베네수엘라 정부 웹사이트를 인용해 지난해 영아사망률(0~1세 기준)이 2015년...
3515,2017.05.10.,“이 세계 어디에 있든 난 모국어로 생각해”,"나머지는 페루, 에콰도르, 볼리비아, 콜롬비아, 베네수엘라 등 여러 나라에 걸쳐 있어. 이들 나라는 지구환경을 보호하자는 목소리엔 고개를 끄덕이지만 서구인의 지나친 간섭엔 콧방귀를 뀌기도 해. 오랜 세월 서구 국가는..."
3516,2017.05.11.,베네수엘라 시위현장서 울려퍼진 바이올린 선율,베네수엘라 반정부 시위 참가자가 9일(현지시간) 수도 카라카스의 호세마르티 광장에서 바이올린을 연주하며 걸어가고 있다. 유튜브 캡처 베네수엘라 반정부 시위가 연일 격화되고 있는 상황에서 9일(현지시간) 수도...
3517,2017.05.11.,<세상 만사-나라 밖>베네수엘라 시위대 ‘배설물 폭탄’… 전염병 확산 우려,대통령 퇴진과 조기 지방선거 실시 등을 요구하며 6주째 반정부 시위가 이어지는 베네수엘라에서 새로운 시위 도구로 배설물이 든 폭탄이 등장해 논란이 일고 있다. 10일 엘 나시오날 등 현지언론에 따르면 일부 반정부...
3518,2017.05.11.,촛불은 어떻게 발전해야 하는가,"차베스가 베네수엘라 정권을 잡은 것을 시작으로 2000년 칠레, 2003년 브라질과 아르헨티나, 2005년 우루과이... 예를 들어 유명한 ‘베네수엘라 볼리바르공화국 국가경제사회발전계획요강’(2007~2013년)에는..."
3519,2017.05.12.,[새책]사자가 소처럼 여물을 먹고 外,"1998년 베네수엘라에서 차베스가 집권한 이후, 칠레, 브라질, 아르헨티나, 우루과이, 페루에 이르기까지 좌파 혹은 중도좌파 정부가 속속 들어섰다. 국가와 시민사회의 관계를 짚고, 좌파 정부가 민주주의와 경제 평등을..."
3520,2017.05.10.,개인의 삶과 시대의 슬픈 자화상 보듬는 ‘춤의 향연’,"<라이프>는 유럽의 유명 안무가 폰투스 리드버그의 ‘토끼’, 베네수엘라 출신 안무가 자비에 드 프루토스의 ‘픽션’ 등 두 작품으로 구성됐다. 무대에선 토끼 가면을 쓴 젊은 무용수들이 폴짝폴짝 뛰어오른다. 고립..."
3521,2017.05.10.,"코트라, 한·메르코수르 협력 추진","브라질, 아르헨티나, 파라과이, 우루과이, 베네수엘라를 묶어 지칭하는 메르코수스는 지난해 기준 남미지역 인구의 70%(2억9000만명), 국민총생산(GDP)의 76%(2조7000억달러)를 차지하는 거대 시장이다. 코트라는 양측..."
3522,2017.05.10.,최루탄 난무한 베네수엘라 시위현장에 울려 퍼진 바이올린 선율,두 달째 이어지고 있는 남미 베네수엘라의 반정부 무력 시위 현장 한가운데서 평화를 염원하는 한 남성이... 9일(현지시간) 미국 CNN 방송에 따르면 20대 초반으로 보이는 신원 미상의 한 남성은 이날 베네수엘라 수도...
3523,2017.05.10.,"포퓰리즘 덫에 빠져…칠레·베네수엘라, 경제 파탄·빈곤 '쓴맛'",자원부국 베네수엘라는 포퓰리즘에 경제는 물론 민주주의까지 붕괴 위기에 처했다. 우고 차베스 전 대통령이 집권한 1999년부터 베네수엘라는 병들어갔다. 차베스 전 대통령은 국가 기간산업이었던 석유산업을...
3524,2017.05.10.,베네수엘라 영아사망률 30% 증가,가운데 베네수엘라가 지난해 영아사망률이 치솟는 등 최악의 보건 위기를 겪은 것으로 나타났다. 경제난에... 영국 가디언은 9일(현지시간) 베네수엘라 정부 웹사이트를 인용해 지난해 영아사망률(0~1세 기준)이 2015년...
3525,2017.05.10.,“이 세계 어디에 있든 난 모국어로 생각해”,"나머지는 페루, 에콰도르, 볼리비아, 콜롬비아, 베네수엘라 등 여러 나라에 걸쳐 있어. 이들 나라는 지구환경을 보호하자는 목소리엔 고개를 끄덕이지만 서구인의 지나친 간섭엔 콧방귀를 뀌기도 해. 오랜 세월 서구 국가는..."
3526,2017.05.11.,베네수엘라 시위현장서 울려퍼진 바이올린 선율,베네수엘라 반정부 시위 참가자가 9일(현지시간) 수도 카라카스의 호세마르티 광장에서 바이올린을 연주하며 걸어가고 있다. 유튜브 캡처 베네수엘라 반정부 시위가 연일 격화되고 있는 상황에서 9일(현지시간) 수도...
3527,2017.05.11.,<세상 만사-나라 밖>베네수엘라 시위대 ‘배설물 폭탄’… 전염병 확산 우려,대통령 퇴진과 조기 지방선거 실시 등을 요구하며 6주째 반정부 시위가 이어지는 베네수엘라에서 새로운 시위 도구로 배설물이 든 폭탄이 등장해 논란이 일고 있다. 10일 엘 나시오날 등 현지언론에 따르면 일부 반정부...
3528,2017.05.11.,촛불은 어떻게 발전해야 하는가,"차베스가 베네수엘라 정권을 잡은 것을 시작으로 2000년 칠레, 2003년 브라질과 아르헨티나, 2005년 우루과이... 예를 들어 유명한 ‘베네수엘라 볼리바르공화국 국가경제사회발전계획요강’(2007~2013년)에는..."
3529,2017.05.12.,[새책]사자가 소처럼 여물을 먹고 外,"1998년 베네수엘라에서 차베스가 집권한 이후, 칠레, 브라질, 아르헨티나, 우루과이, 페루에 이르기까지 좌파 혹은 중도좌파 정부가 속속 들어섰다. 국가와 시민사회의 관계를 짚고, 좌파 정부가 민주주의와 경제 평등을..."
3530,2017.05.10.,개인의 삶과 시대의 슬픈 자화상 보듬는 ‘춤의 향연’,"<라이프>는 유럽의 유명 안무가 폰투스 리드버그의 ‘토끼’, 베네수엘라 출신 안무가 자비에 드 프루토스의 ‘픽션’ 등 두 작품으로 구성됐다. 무대에선 토끼 가면을 쓴 젊은 무용수들이 폴짝폴짝 뛰어오른다. 고립..."
3531,2017.05.10.,"코트라, 한·메르코수르 협력 추진","브라질, 아르헨티나, 파라과이, 우루과이, 베네수엘라를 묶어 지칭하는 메르코수스는 지난해 기준 남미지역 인구의 70%(2억9000만명), 국민총생산(GDP)의 76%(2조7000억달러)를 차지하는 거대 시장이다. 코트라는 양측..."
3532,2017.05.10.,최루탄 난무한 베네수엘라 시위현장에 울려 퍼진 바이올린 선율,두 달째 이어지고 있는 남미 베네수엘라의 반정부 무력 시위 현장 한가운데서 평화를 염원하는 한 남성이... 9일(현지시간) 미국 CNN 방송에 따르면 20대 초반으로 보이는 신원 미상의 한 남성은 이날 베네수엘라 수도...
3533,2017.05.10.,"포퓰리즘 덫에 빠져…칠레·베네수엘라, 경제 파탄·빈곤 '쓴맛'",자원부국 베네수엘라는 포퓰리즘에 경제는 물론 민주주의까지 붕괴 위기에 처했다. 우고 차베스 전 대통령이 집권한 1999년부터 베네수엘라는 병들어갔다. 차베스 전 대통령은 국가 기간산업이었던 석유산업을...
3534,2017.05.10.,베네수엘라 영아사망률 30% 증가,가운데 베네수엘라가 지난해 영아사망률이 치솟는 등 최악의 보건 위기를 겪은 것으로 나타났다. 경제난에... 영국 가디언은 9일(현지시간) 베네수엘라 정부 웹사이트를 인용해 지난해 영아사망률(0~1세 기준)이 2015년...
3535,2017.05.10.,“이 세계 어디에 있든 난 모국어로 생각해”,"나머지는 페루, 에콰도르, 볼리비아, 콜롬비아, 베네수엘라 등 여러 나라에 걸쳐 있어. 이들 나라는 지구환경을 보호하자는 목소리엔 고개를 끄덕이지만 서구인의 지나친 간섭엔 콧방귀를 뀌기도 해. 오랜 세월 서구 국가는..."
3536,2017.05.11.,베네수엘라 시위현장서 울려퍼진 바이올린 선율,베네수엘라 반정부 시위 참가자가 9일(현지시간) 수도 카라카스의 호세마르티 광장에서 바이올린을 연주하며 걸어가고 있다. 유튜브 캡처 베네수엘라 반정부 시위가 연일 격화되고 있는 상황에서 9일(현지시간) 수도...
3537,2017.05.11.,<세상 만사-나라 밖>베네수엘라 시위대 ‘배설물 폭탄’… 전염병 확산 우려,대통령 퇴진과 조기 지방선거 실시 등을 요구하며 6주째 반정부 시위가 이어지는 베네수엘라에서 새로운 시위 도구로 배설물이 든 폭탄이 등장해 논란이 일고 있다. 10일 엘 나시오날 등 현지언론에 따르면 일부 반정부...
3538,2017.05.11.,촛불은 어떻게 발전해야 하는가,"차베스가 베네수엘라 정권을 잡은 것을 시작으로 2000년 칠레, 2003년 브라질과 아르헨티나, 2005년 우루과이... 예를 들어 유명한 ‘베네수엘라 볼리바르공화국 국가경제사회발전계획요강’(2007~2013년)에는..."
3539,2017.05.12.,[새책]사자가 소처럼 여물을 먹고 外,"1998년 베네수엘라에서 차베스가 집권한 이후, 칠레, 브라질, 아르헨티나, 우루과이, 페루에 이르기까지 좌파 혹은 중도좌파 정부가 속속 들어섰다. 국가와 시민사회의 관계를 짚고, 좌파 정부가 민주주의와 경제 평등을..."
3540,2017.05.10.,개인의 삶과 시대의 슬픈 자화상 보듬는 ‘춤의 향연’,"<라이프>는 유럽의 유명 안무가 폰투스 리드버그의 ‘토끼’, 베네수엘라 출신 안무가 자비에 드 프루토스의 ‘픽션’ 등 두 작품으로 구성됐다. 무대에선 토끼 가면을 쓴 젊은 무용수들이 폴짝폴짝 뛰어오른다. 고립..."
3541,2017.05.10.,"코트라, 한·메르코수르 협력 추진","브라질, 아르헨티나, 파라과이, 우루과이, 베네수엘라를 묶어 지칭하는 메르코수스는 지난해 기준 남미지역 인구의 70%(2억9000만명), 국민총생산(GDP)의 76%(2조7000억달러)를 차지하는 거대 시장이다. 코트라는 양측..."
3542,2017.05.10.,최루탄 난무한 베네수엘라 시위현장에 울려 퍼진 바이올린 선율,두 달째 이어지고 있는 남미 베네수엘라의 반정부 무력 시위 현장 한가운데서 평화를 염원하는 한 남성이... 9일(현지시간) 미국 CNN 방송에 따르면 20대 초반으로 보이는 신원 미상의 한 남성은 이날 베네수엘라 수도...
3543,2017.05.10.,"포퓰리즘 덫에 빠져…칠레·베네수엘라, 경제 파탄·빈곤 '쓴맛'",자원부국 베네수엘라는 포퓰리즘에 경제는 물론 민주주의까지 붕괴 위기에 처했다. 우고 차베스 전 대통령이 집권한 1999년부터 베네수엘라는 병들어갔다. 차베스 전 대통령은 국가 기간산업이었던 석유산업을...
3544,2017.05.10.,베네수엘라 영아사망률 30% 증가,가운데 베네수엘라가 지난해 영아사망률이 치솟는 등 최악의 보건 위기를 겪은 것으로 나타났다. 경제난에... 영국 가디언은 9일(현지시간) 베네수엘라 정부 웹사이트를 인용해 지난해 영아사망률(0~1세 기준)이 2015년...
3545,2017.05.10.,“이 세계 어디에 있든 난 모국어로 생각해”,"나머지는 페루, 에콰도르, 볼리비아, 콜롬비아, 베네수엘라 등 여러 나라에 걸쳐 있어. 이들 나라는 지구환경을 보호하자는 목소리엔 고개를 끄덕이지만 서구인의 지나친 간섭엔 콧방귀를 뀌기도 해. 오랜 세월 서구 국가는..."
3546,2017.05.11.,베네수엘라 시위현장서 울려퍼진 바이올린 선율,베네수엘라 반정부 시위 참가자가 9일(현지시간) 수도 카라카스의 호세마르티 광장에서 바이올린을 연주하며 걸어가고 있다. 유튜브 캡처 베네수엘라 반정부 시위가 연일 격화되고 있는 상황에서 9일(현지시간) 수도...
3547,2017.05.11.,<세상 만사-나라 밖>베네수엘라 시위대 ‘배설물 폭탄’… 전염병 확산 우려,대통령 퇴진과 조기 지방선거 실시 등을 요구하며 6주째 반정부 시위가 이어지는 베네수엘라에서 새로운 시위 도구로 배설물이 든 폭탄이 등장해 논란이 일고 있다. 10일 엘 나시오날 등 현지언론에 따르면 일부 반정부...
3548,2017.05.11.,촛불은 어떻게 발전해야 하는가,"차베스가 베네수엘라 정권을 잡은 것을 시작으로 2000년 칠레, 2003년 브라질과 아르헨티나, 2005년 우루과이... 예를 들어 유명한 ‘베네수엘라 볼리바르공화국 국가경제사회발전계획요강’(2007~2013년)에는..."
3549,2017.05.12.,[새책]사자가 소처럼 여물을 먹고 外,"1998년 베네수엘라에서 차베스가 집권한 이후, 칠레, 브라질, 아르헨티나, 우루과이, 페루에 이르기까지 좌파 혹은 중도좌파 정부가 속속 들어섰다. 국가와 시민사회의 관계를 짚고, 좌파 정부가 민주주의와 경제 평등을..."
3550,2017.05.10.,개인의 삶과 시대의 슬픈 자화상 보듬는 ‘춤의 향연’,"<라이프>는 유럽의 유명 안무가 폰투스 리드버그의 ‘토끼’, 베네수엘라 출신 안무가 자비에 드 프루토스의 ‘픽션’ 등 두 작품으로 구성됐다. 무대에선 토끼 가면을 쓴 젊은 무용수들이 폴짝폴짝 뛰어오른다. 고립..."
3551,2017.05.10.,"코트라, 한·메르코수르 협력 추진","브라질, 아르헨티나, 파라과이, 우루과이, 베네수엘라를 묶어 지칭하는 메르코수스는 지난해 기준 남미지역 인구의 70%(2억9000만명), 국민총생산(GDP)의 76%(2조7000억달러)를 차지하는 거대 시장이다. 코트라는 양측..."
3552,2017.05.10.,최루탄 난무한 베네수엘라 시위현장에 울려 퍼진 바이올린 선율,두 달째 이어지고 있는 남미 베네수엘라의 반정부 무력 시위 현장 한가운데서 평화를 염원하는 한 남성이... 9일(현지시간) 미국 CNN 방송에 따르면 20대 초반으로 보이는 신원 미상의 한 남성은 이날 베네수엘라 수도...
3553,2017.05.10.,"포퓰리즘 덫에 빠져…칠레·베네수엘라, 경제 파탄·빈곤 '쓴맛'",자원부국 베네수엘라는 포퓰리즘에 경제는 물론 민주주의까지 붕괴 위기에 처했다. 우고 차베스 전 대통령이 집권한 1999년부터 베네수엘라는 병들어갔다. 차베스 전 대통령은 국가 기간산업이었던 석유산업을...
3554,2017.05.10.,베네수엘라 영아사망률 30% 증가,가운데 베네수엘라가 지난해 영아사망률이 치솟는 등 최악의 보건 위기를 겪은 것으로 나타났다. 경제난에... 영국 가디언은 9일(현지시간) 베네수엘라 정부 웹사이트를 인용해 지난해 영아사망률(0~1세 기준)이 2015년...
3555,2017.05.10.,“이 세계 어디에 있든 난 모국어로 생각해”,"나머지는 페루, 에콰도르, 볼리비아, 콜롬비아, 베네수엘라 등 여러 나라에 걸쳐 있어. 이들 나라는 지구환경을 보호하자는 목소리엔 고개를 끄덕이지만 서구인의 지나친 간섭엔 콧방귀를 뀌기도 해. 오랜 세월 서구 국가는..."
3556,2017.05.11.,베네수엘라 시위현장서 울려퍼진 바이올린 선율,베네수엘라 반정부 시위 참가자가 9일(현지시간) 수도 카라카스의 호세마르티 광장에서 바이올린을 연주하며 걸어가고 있다. 유튜브 캡처 베네수엘라 반정부 시위가 연일 격화되고 있는 상황에서 9일(현지시간) 수도...
3557,2017.05.11.,<세상 만사-나라 밖>베네수엘라 시위대 ‘배설물 폭탄’… 전염병 확산 우려,대통령 퇴진과 조기 지방선거 실시 등을 요구하며 6주째 반정부 시위가 이어지는 베네수엘라에서 새로운 시위 도구로 배설물이 든 폭탄이 등장해 논란이 일고 있다. 10일 엘 나시오날 등 현지언론에 따르면 일부 반정부...
3558,2017.05.11.,촛불은 어떻게 발전해야 하는가,"차베스가 베네수엘라 정권을 잡은 것을 시작으로 2000년 칠레, 2003년 브라질과 아르헨티나, 2005년 우루과이... 예를 들어 유명한 ‘베네수엘라 볼리바르공화국 국가경제사회발전계획요강’(2007~2013년)에는..."
3559,2017.05.12.,[새책]사자가 소처럼 여물을 먹고 外,"1998년 베네수엘라에서 차베스가 집권한 이후, 칠레, 브라질, 아르헨티나, 우루과이, 페루에 이르기까지 좌파 혹은 중도좌파 정부가 속속 들어섰다. 국가와 시민사회의 관계를 짚고, 좌파 정부가 민주주의와 경제 평등을..."
