,date,title,summary
2785,2017.04.17.,[이주의 문화 레시피],[클래식·무용]가브리엘라 몬테로●피아니스트 가브리엘라 몬테로 엘 시스테마가 배출한 세계적인 지휘자 구스타보 두다멜과 함께 베네수엘라가 자랑하는 클래식 스타인 여성 피아니스트 가브리엘라 몬테로의 첫...
2786,2017.04.17.,[노승림의 인사이드 아웃] 예술의 가격은 얼마인가,"베네수엘라의 빈민 아동들을 데리고 창단한 엘 시스테마도, 이스라엘과 중동 지역의 청소년들로 결성된 서동시집 오케스트라도 모두 음악의 가치를 공익과 평화를 위해 환산시킬 수 있다는 신념의 증명으로 유명해진..."
2787,2017.04.17.,"""남미 반정부 시위, 국민 정치 역량 향상 때문""",베네수엘라와 브라질 등 좌파 포퓰리즘(대중영합주의) 정당들이 집권한 뒤 재정 고갈 현상이 심화한 것도... 실제 베네수엘라는 좌파 니콜라 마두로 대통령에 우호적인 대법원이 의회 입법권을 축소하는 결정을 내린 것에...
2788,2017.04.18.,[fn논단] 대선후보들 시장 망칠 작정인가,베네수엘라에서는 정부가 물가상승을 막겠다고 가격통제를 하자 생활필수품들이 상점에서 모두 사라졌다. 살인적인 물가상승과 극심한 식량난에 국민의 평균체중이 줄었을 정도다. 노벨경제학상 수상자 밀턴 프리드먼...
2789,2017.04.18.,“막가파 통치자 보필에 고생 많네”,보르헤스 베네수엘라 국회의장. 최근 한반도 위기 상황을 둘러싼 주요 2개국(G2ㆍ미중) 힘겨루기와 시리아... 베네수엘라 국회의장도 가시밭길 일색인 자리로 꼽혔다. 니콜라스 마두로 베네수엘라 대통령과 밀착한...
2790,2017.04.11.,“조기 총선 실시하라”… 베네수엘라 反정부 시위 격화,계속” 베네수엘라에서 지난 3월 말 대법원의 의회 입법권 대행 결정으로 촉발된 대규모 반(反)정부 시위가 점점 더 격렬해지는 양상을 보이고 있다. 10일 로이터통신 등에 따르면 베네수엘라 수도 카라카스에서 수천 명의...
2791,2017.04.12.,<포럼>후보들 經濟觀 차이도 면밀히 따져야,"또, 우고 차베스 집권 이후 베네수엘라 경제는 만신창이가 돼 국민은 하루하루 먹고살기도 어려운 아수라장이 됐다. 중국은 마오쩌둥 치하에서 수많은 사람이 굶어 죽었다. 북한은 지금 중국의 마오쩌둥 시절을 답습하면서..."
2792,2017.04.13.,한-메르코수르 무역협정 추진 본격화…상반기 협상 개시 목표,"메르코수르는 브라질, 아르헨티나, 우루과이, 파라과이, 베네수엘라 5개국으로 구성된 남미공동시장(Mercado Comun del Sur)이다. 한-메르코수르 무역협정은 베네수엘라를 제외한 4개국과 추진된다. 무역협정은..."
2793,2017.04.13.,"[브리핑+백브리핑] ""극좌파 멜랑숑 나쁜선거 중"" 佛 올랑드 대통령 작심 비판","프랑스 경제단체인 경영자연맹(MEDEF)의 피에르 가타 회장은 “두 후보의 결선 진출은 절대적 재앙이 될 것”이라며 “멜랑숑은 베네수엘라, 르펜은 아르헨티나 시나리오로 프랑스를 끌고 갈 것”이라고 혹평했다...."
2794,2017.04.14.,[프랑스대선D-9]극좌 ‘멜랑숑베스’냐 극우 ‘르펜럼프’냐…양끝서 불난 佛...,"“멜랑숑은 베네수엘라 시나리오, 르펜은 아르헨티나 시나리오”라고 말했다. 민트 파트너스의 채권... 멜랑숑의 공약이 남미 포퓰리즘의 대명사인 휴고 차베스 전 베네수엘라 대통령으로부터 영감을 얻었다는..."
2795,2017.04.17.,[이주의 문화 레시피],[클래식·무용]가브리엘라 몬테로●피아니스트 가브리엘라 몬테로 엘 시스테마가 배출한 세계적인 지휘자 구스타보 두다멜과 함께 베네수엘라가 자랑하는 클래식 스타인 여성 피아니스트 가브리엘라 몬테로의 첫...
2796,2017.04.17.,[노승림의 인사이드 아웃] 예술의 가격은 얼마인가,"베네수엘라의 빈민 아동들을 데리고 창단한 엘 시스테마도, 이스라엘과 중동 지역의 청소년들로 결성된 서동시집 오케스트라도 모두 음악의 가치를 공익과 평화를 위해 환산시킬 수 있다는 신념의 증명으로 유명해진..."
2797,2017.04.17.,"""남미 반정부 시위, 국민 정치 역량 향상 때문""",베네수엘라와 브라질 등 좌파 포퓰리즘(대중영합주의) 정당들이 집권한 뒤 재정 고갈 현상이 심화한 것도... 실제 베네수엘라는 좌파 니콜라 마두로 대통령에 우호적인 대법원이 의회 입법권을 축소하는 결정을 내린 것에...
2798,2017.04.18.,[fn논단] 대선후보들 시장 망칠 작정인가,베네수엘라에서는 정부가 물가상승을 막겠다고 가격통제를 하자 생활필수품들이 상점에서 모두 사라졌다. 살인적인 물가상승과 극심한 식량난에 국민의 평균체중이 줄었을 정도다. 노벨경제학상 수상자 밀턴 프리드먼...
2799,2017.04.18.,“막가파 통치자 보필에 고생 많네”,보르헤스 베네수엘라 국회의장. 최근 한반도 위기 상황을 둘러싼 주요 2개국(G2ㆍ미중) 힘겨루기와 시리아... 베네수엘라 국회의장도 가시밭길 일색인 자리로 꼽혔다. 니콜라스 마두로 베네수엘라 대통령과 밀착한...
2800,2017.04.11.,“조기 총선 실시하라”… 베네수엘라 反정부 시위 격화,계속” 베네수엘라에서 지난 3월 말 대법원의 의회 입법권 대행 결정으로 촉발된 대규모 반(反)정부 시위가 점점 더 격렬해지는 양상을 보이고 있다. 10일 로이터통신 등에 따르면 베네수엘라 수도 카라카스에서 수천 명의...
2801,2017.04.12.,<포럼>후보들 經濟觀 차이도 면밀히 따져야,"또, 우고 차베스 집권 이후 베네수엘라 경제는 만신창이가 돼 국민은 하루하루 먹고살기도 어려운 아수라장이 됐다. 중국은 마오쩌둥 치하에서 수많은 사람이 굶어 죽었다. 북한은 지금 중국의 마오쩌둥 시절을 답습하면서..."
2802,2017.04.13.,한-메르코수르 무역협정 추진 본격화…상반기 협상 개시 목표,"메르코수르는 브라질, 아르헨티나, 우루과이, 파라과이, 베네수엘라 5개국으로 구성된 남미공동시장(Mercado Comun del Sur)이다. 한-메르코수르 무역협정은 베네수엘라를 제외한 4개국과 추진된다. 무역협정은..."
2803,2017.04.13.,"[브리핑+백브리핑] ""극좌파 멜랑숑 나쁜선거 중"" 佛 올랑드 대통령 작심 비판","프랑스 경제단체인 경영자연맹(MEDEF)의 피에르 가타 회장은 “두 후보의 결선 진출은 절대적 재앙이 될 것”이라며 “멜랑숑은 베네수엘라, 르펜은 아르헨티나 시나리오로 프랑스를 끌고 갈 것”이라고 혹평했다...."
2804,2017.04.14.,[프랑스대선D-9]극좌 ‘멜랑숑베스’냐 극우 ‘르펜럼프’냐…양끝서 불난 佛...,"“멜랑숑은 베네수엘라 시나리오, 르펜은 아르헨티나 시나리오”라고 말했다. 민트 파트너스의 채권... 멜랑숑의 공약이 남미 포퓰리즘의 대명사인 휴고 차베스 전 베네수엘라 대통령으로부터 영감을 얻었다는..."
2805,2017.04.17.,[이주의 문화 레시피],[클래식·무용]가브리엘라 몬테로●피아니스트 가브리엘라 몬테로 엘 시스테마가 배출한 세계적인 지휘자 구스타보 두다멜과 함께 베네수엘라가 자랑하는 클래식 스타인 여성 피아니스트 가브리엘라 몬테로의 첫...
2806,2017.04.17.,[노승림의 인사이드 아웃] 예술의 가격은 얼마인가,"베네수엘라의 빈민 아동들을 데리고 창단한 엘 시스테마도, 이스라엘과 중동 지역의 청소년들로 결성된 서동시집 오케스트라도 모두 음악의 가치를 공익과 평화를 위해 환산시킬 수 있다는 신념의 증명으로 유명해진..."
2807,2017.04.17.,"""남미 반정부 시위, 국민 정치 역량 향상 때문""",베네수엘라와 브라질 등 좌파 포퓰리즘(대중영합주의) 정당들이 집권한 뒤 재정 고갈 현상이 심화한 것도... 실제 베네수엘라는 좌파 니콜라 마두로 대통령에 우호적인 대법원이 의회 입법권을 축소하는 결정을 내린 것에...
2808,2017.04.18.,[fn논단] 대선후보들 시장 망칠 작정인가,베네수엘라에서는 정부가 물가상승을 막겠다고 가격통제를 하자 생활필수품들이 상점에서 모두 사라졌다. 살인적인 물가상승과 극심한 식량난에 국민의 평균체중이 줄었을 정도다. 노벨경제학상 수상자 밀턴 프리드먼...
2809,2017.04.18.,“막가파 통치자 보필에 고생 많네”,보르헤스 베네수엘라 국회의장. 최근 한반도 위기 상황을 둘러싼 주요 2개국(G2ㆍ미중) 힘겨루기와 시리아... 베네수엘라 국회의장도 가시밭길 일색인 자리로 꼽혔다. 니콜라스 마두로 베네수엘라 대통령과 밀착한...
2810,2017.04.11.,“조기 총선 실시하라”… 베네수엘라 反정부 시위 격화,계속” 베네수엘라에서 지난 3월 말 대법원의 의회 입법권 대행 결정으로 촉발된 대규모 반(反)정부 시위가 점점 더 격렬해지는 양상을 보이고 있다. 10일 로이터통신 등에 따르면 베네수엘라 수도 카라카스에서 수천 명의...
2811,2017.04.12.,<포럼>후보들 經濟觀 차이도 면밀히 따져야,"또, 우고 차베스 집권 이후 베네수엘라 경제는 만신창이가 돼 국민은 하루하루 먹고살기도 어려운 아수라장이 됐다. 중국은 마오쩌둥 치하에서 수많은 사람이 굶어 죽었다. 북한은 지금 중국의 마오쩌둥 시절을 답습하면서..."
2812,2017.04.13.,한-메르코수르 무역협정 추진 본격화…상반기 협상 개시 목표,"메르코수르는 브라질, 아르헨티나, 우루과이, 파라과이, 베네수엘라 5개국으로 구성된 남미공동시장(Mercado Comun del Sur)이다. 한-메르코수르 무역협정은 베네수엘라를 제외한 4개국과 추진된다. 무역협정은..."
2813,2017.04.13.,"[브리핑+백브리핑] ""극좌파 멜랑숑 나쁜선거 중"" 佛 올랑드 대통령 작심 비판","프랑스 경제단체인 경영자연맹(MEDEF)의 피에르 가타 회장은 “두 후보의 결선 진출은 절대적 재앙이 될 것”이라며 “멜랑숑은 베네수엘라, 르펜은 아르헨티나 시나리오로 프랑스를 끌고 갈 것”이라고 혹평했다...."
2814,2017.04.14.,[프랑스대선D-9]극좌 ‘멜랑숑베스’냐 극우 ‘르펜럼프’냐…양끝서 불난 佛...,"“멜랑숑은 베네수엘라 시나리오, 르펜은 아르헨티나 시나리오”라고 말했다. 민트 파트너스의 채권... 멜랑숑의 공약이 남미 포퓰리즘의 대명사인 휴고 차베스 전 베네수엘라 대통령으로부터 영감을 얻었다는..."
2815,2017.04.17.,[이주의 문화 레시피],[클래식·무용]가브리엘라 몬테로●피아니스트 가브리엘라 몬테로 엘 시스테마가 배출한 세계적인 지휘자 구스타보 두다멜과 함께 베네수엘라가 자랑하는 클래식 스타인 여성 피아니스트 가브리엘라 몬테로의 첫...
2816,2017.04.17.,[노승림의 인사이드 아웃] 예술의 가격은 얼마인가,"베네수엘라의 빈민 아동들을 데리고 창단한 엘 시스테마도, 이스라엘과 중동 지역의 청소년들로 결성된 서동시집 오케스트라도 모두 음악의 가치를 공익과 평화를 위해 환산시킬 수 있다는 신념의 증명으로 유명해진..."
2817,2017.04.17.,"""남미 반정부 시위, 국민 정치 역량 향상 때문""",베네수엘라와 브라질 등 좌파 포퓰리즘(대중영합주의) 정당들이 집권한 뒤 재정 고갈 현상이 심화한 것도... 실제 베네수엘라는 좌파 니콜라 마두로 대통령에 우호적인 대법원이 의회 입법권을 축소하는 결정을 내린 것에...
2818,2017.04.18.,[fn논단] 대선후보들 시장 망칠 작정인가,베네수엘라에서는 정부가 물가상승을 막겠다고 가격통제를 하자 생활필수품들이 상점에서 모두 사라졌다. 살인적인 물가상승과 극심한 식량난에 국민의 평균체중이 줄었을 정도다. 노벨경제학상 수상자 밀턴 프리드먼...
2819,2017.04.18.,“막가파 통치자 보필에 고생 많네”,보르헤스 베네수엘라 국회의장. 최근 한반도 위기 상황을 둘러싼 주요 2개국(G2ㆍ미중) 힘겨루기와 시리아... 베네수엘라 국회의장도 가시밭길 일색인 자리로 꼽혔다. 니콜라스 마두로 베네수엘라 대통령과 밀착한...
2820,2017.04.11.,“조기 총선 실시하라”… 베네수엘라 反정부 시위 격화,계속” 베네수엘라에서 지난 3월 말 대법원의 의회 입법권 대행 결정으로 촉발된 대규모 반(反)정부 시위가 점점 더 격렬해지는 양상을 보이고 있다. 10일 로이터통신 등에 따르면 베네수엘라 수도 카라카스에서 수천 명의...
2821,2017.04.12.,<포럼>후보들 經濟觀 차이도 면밀히 따져야,"또, 우고 차베스 집권 이후 베네수엘라 경제는 만신창이가 돼 국민은 하루하루 먹고살기도 어려운 아수라장이 됐다. 중국은 마오쩌둥 치하에서 수많은 사람이 굶어 죽었다. 북한은 지금 중국의 마오쩌둥 시절을 답습하면서..."
2822,2017.04.13.,한-메르코수르 무역협정 추진 본격화…상반기 협상 개시 목표,"메르코수르는 브라질, 아르헨티나, 우루과이, 파라과이, 베네수엘라 5개국으로 구성된 남미공동시장(Mercado Comun del Sur)이다. 한-메르코수르 무역협정은 베네수엘라를 제외한 4개국과 추진된다. 무역협정은..."
2823,2017.04.13.,"[브리핑+백브리핑] ""극좌파 멜랑숑 나쁜선거 중"" 佛 올랑드 대통령 작심 비판","프랑스 경제단체인 경영자연맹(MEDEF)의 피에르 가타 회장은 “두 후보의 결선 진출은 절대적 재앙이 될 것”이라며 “멜랑숑은 베네수엘라, 르펜은 아르헨티나 시나리오로 프랑스를 끌고 갈 것”이라고 혹평했다...."
2824,2017.04.14.,[프랑스대선D-9]극좌 ‘멜랑숑베스’냐 극우 ‘르펜럼프’냐…양끝서 불난 佛...,"“멜랑숑은 베네수엘라 시나리오, 르펜은 아르헨티나 시나리오”라고 말했다. 민트 파트너스의 채권... 멜랑숑의 공약이 남미 포퓰리즘의 대명사인 휴고 차베스 전 베네수엘라 대통령으로부터 영감을 얻었다는..."
2825,2017.04.17.,[이주의 문화 레시피],[클래식·무용]가브리엘라 몬테로●피아니스트 가브리엘라 몬테로 엘 시스테마가 배출한 세계적인 지휘자 구스타보 두다멜과 함께 베네수엘라가 자랑하는 클래식 스타인 여성 피아니스트 가브리엘라 몬테로의 첫...
2826,2017.04.17.,[노승림의 인사이드 아웃] 예술의 가격은 얼마인가,"베네수엘라의 빈민 아동들을 데리고 창단한 엘 시스테마도, 이스라엘과 중동 지역의 청소년들로 결성된 서동시집 오케스트라도 모두 음악의 가치를 공익과 평화를 위해 환산시킬 수 있다는 신념의 증명으로 유명해진..."
2827,2017.04.17.,"""남미 반정부 시위, 국민 정치 역량 향상 때문""",베네수엘라와 브라질 등 좌파 포퓰리즘(대중영합주의) 정당들이 집권한 뒤 재정 고갈 현상이 심화한 것도... 실제 베네수엘라는 좌파 니콜라 마두로 대통령에 우호적인 대법원이 의회 입법권을 축소하는 결정을 내린 것에...
2828,2017.04.18.,[fn논단] 대선후보들 시장 망칠 작정인가,베네수엘라에서는 정부가 물가상승을 막겠다고 가격통제를 하자 생활필수품들이 상점에서 모두 사라졌다. 살인적인 물가상승과 극심한 식량난에 국민의 평균체중이 줄었을 정도다. 노벨경제학상 수상자 밀턴 프리드먼...
2829,2017.04.18.,“막가파 통치자 보필에 고생 많네”,보르헤스 베네수엘라 국회의장. 최근 한반도 위기 상황을 둘러싼 주요 2개국(G2ㆍ미중) 힘겨루기와 시리아... 베네수엘라 국회의장도 가시밭길 일색인 자리로 꼽혔다. 니콜라스 마두로 베네수엘라 대통령과 밀착한...
2830,2017.04.11.,“조기 총선 실시하라”… 베네수엘라 反정부 시위 격화,계속” 베네수엘라에서 지난 3월 말 대법원의 의회 입법권 대행 결정으로 촉발된 대규모 반(反)정부 시위가 점점 더 격렬해지는 양상을 보이고 있다. 10일 로이터통신 등에 따르면 베네수엘라 수도 카라카스에서 수천 명의...
2831,2017.04.12.,<포럼>후보들 經濟觀 차이도 면밀히 따져야,"또, 우고 차베스 집권 이후 베네수엘라 경제는 만신창이가 돼 국민은 하루하루 먹고살기도 어려운 아수라장이 됐다. 중국은 마오쩌둥 치하에서 수많은 사람이 굶어 죽었다. 북한은 지금 중국의 마오쩌둥 시절을 답습하면서..."
2832,2017.04.13.,한-메르코수르 무역협정 추진 본격화…상반기 협상 개시 목표,"메르코수르는 브라질, 아르헨티나, 우루과이, 파라과이, 베네수엘라 5개국으로 구성된 남미공동시장(Mercado Comun del Sur)이다. 한-메르코수르 무역협정은 베네수엘라를 제외한 4개국과 추진된다. 무역협정은..."
2833,2017.04.13.,"[브리핑+백브리핑] ""극좌파 멜랑숑 나쁜선거 중"" 佛 올랑드 대통령 작심 비판","프랑스 경제단체인 경영자연맹(MEDEF)의 피에르 가타 회장은 “두 후보의 결선 진출은 절대적 재앙이 될 것”이라며 “멜랑숑은 베네수엘라, 르펜은 아르헨티나 시나리오로 프랑스를 끌고 갈 것”이라고 혹평했다...."
2834,2017.04.14.,[프랑스대선D-9]극좌 ‘멜랑숑베스’냐 극우 ‘르펜럼프’냐…양끝서 불난 佛...,"“멜랑숑은 베네수엘라 시나리오, 르펜은 아르헨티나 시나리오”라고 말했다. 민트 파트너스의 채권... 멜랑숑의 공약이 남미 포퓰리즘의 대명사인 휴고 차베스 전 베네수엘라 대통령으로부터 영감을 얻었다는..."
2835,2017.04.17.,[이주의 문화 레시피],[클래식·무용]가브리엘라 몬테로●피아니스트 가브리엘라 몬테로 엘 시스테마가 배출한 세계적인 지휘자 구스타보 두다멜과 함께 베네수엘라가 자랑하는 클래식 스타인 여성 피아니스트 가브리엘라 몬테로의 첫...
2836,2017.04.17.,[노승림의 인사이드 아웃] 예술의 가격은 얼마인가,"베네수엘라의 빈민 아동들을 데리고 창단한 엘 시스테마도, 이스라엘과 중동 지역의 청소년들로 결성된 서동시집 오케스트라도 모두 음악의 가치를 공익과 평화를 위해 환산시킬 수 있다는 신념의 증명으로 유명해진..."
2837,2017.04.17.,"""남미 반정부 시위, 국민 정치 역량 향상 때문""",베네수엘라와 브라질 등 좌파 포퓰리즘(대중영합주의) 정당들이 집권한 뒤 재정 고갈 현상이 심화한 것도... 실제 베네수엘라는 좌파 니콜라 마두로 대통령에 우호적인 대법원이 의회 입법권을 축소하는 결정을 내린 것에...
2838,2017.04.18.,[fn논단] 대선후보들 시장 망칠 작정인가,베네수엘라에서는 정부가 물가상승을 막겠다고 가격통제를 하자 생활필수품들이 상점에서 모두 사라졌다. 살인적인 물가상승과 극심한 식량난에 국민의 평균체중이 줄었을 정도다. 노벨경제학상 수상자 밀턴 프리드먼...
2839,2017.04.18.,“막가파 통치자 보필에 고생 많네”,보르헤스 베네수엘라 국회의장. 최근 한반도 위기 상황을 둘러싼 주요 2개국(G2ㆍ미중) 힘겨루기와 시리아... 베네수엘라 국회의장도 가시밭길 일색인 자리로 꼽혔다. 니콜라스 마두로 베네수엘라 대통령과 밀착한...
2840,2017.04.11.,“조기 총선 실시하라”… 베네수엘라 反정부 시위 격화,계속” 베네수엘라에서 지난 3월 말 대법원의 의회 입법권 대행 결정으로 촉발된 대규모 반(反)정부 시위가 점점 더 격렬해지는 양상을 보이고 있다. 10일 로이터통신 등에 따르면 베네수엘라 수도 카라카스에서 수천 명의...
2841,2017.04.12.,<포럼>후보들 經濟觀 차이도 면밀히 따져야,"또, 우고 차베스 집권 이후 베네수엘라 경제는 만신창이가 돼 국민은 하루하루 먹고살기도 어려운 아수라장이 됐다. 중국은 마오쩌둥 치하에서 수많은 사람이 굶어 죽었다. 북한은 지금 중국의 마오쩌둥 시절을 답습하면서..."
2842,2017.04.13.,한-메르코수르 무역협정 추진 본격화…상반기 협상 개시 목표,"메르코수르는 브라질, 아르헨티나, 우루과이, 파라과이, 베네수엘라 5개국으로 구성된 남미공동시장(Mercado Comun del Sur)이다. 한-메르코수르 무역협정은 베네수엘라를 제외한 4개국과 추진된다. 무역협정은..."
2843,2017.04.13.,"[브리핑+백브리핑] ""극좌파 멜랑숑 나쁜선거 중"" 佛 올랑드 대통령 작심 비판","프랑스 경제단체인 경영자연맹(MEDEF)의 피에르 가타 회장은 “두 후보의 결선 진출은 절대적 재앙이 될 것”이라며 “멜랑숑은 베네수엘라, 르펜은 아르헨티나 시나리오로 프랑스를 끌고 갈 것”이라고 혹평했다...."
2844,2017.04.14.,[프랑스대선D-9]극좌 ‘멜랑숑베스’냐 극우 ‘르펜럼프’냐…양끝서 불난 佛...,"“멜랑숑은 베네수엘라 시나리오, 르펜은 아르헨티나 시나리오”라고 말했다. 민트 파트너스의 채권... 멜랑숑의 공약이 남미 포퓰리즘의 대명사인 휴고 차베스 전 베네수엘라 대통령으로부터 영감을 얻었다는..."
2845,2017.04.17.,[이주의 문화 레시피],[클래식·무용]가브리엘라 몬테로●피아니스트 가브리엘라 몬테로 엘 시스테마가 배출한 세계적인 지휘자 구스타보 두다멜과 함께 베네수엘라가 자랑하는 클래식 스타인 여성 피아니스트 가브리엘라 몬테로의 첫...
2846,2017.04.17.,[노승림의 인사이드 아웃] 예술의 가격은 얼마인가,"베네수엘라의 빈민 아동들을 데리고 창단한 엘 시스테마도, 이스라엘과 중동 지역의 청소년들로 결성된 서동시집 오케스트라도 모두 음악의 가치를 공익과 평화를 위해 환산시킬 수 있다는 신념의 증명으로 유명해진..."
2847,2017.04.17.,"""남미 반정부 시위, 국민 정치 역량 향상 때문""",베네수엘라와 브라질 등 좌파 포퓰리즘(대중영합주의) 정당들이 집권한 뒤 재정 고갈 현상이 심화한 것도... 실제 베네수엘라는 좌파 니콜라 마두로 대통령에 우호적인 대법원이 의회 입법권을 축소하는 결정을 내린 것에...
2848,2017.04.18.,[fn논단] 대선후보들 시장 망칠 작정인가,베네수엘라에서는 정부가 물가상승을 막겠다고 가격통제를 하자 생활필수품들이 상점에서 모두 사라졌다. 살인적인 물가상승과 극심한 식량난에 국민의 평균체중이 줄었을 정도다. 노벨경제학상 수상자 밀턴 프리드먼...
2849,2017.04.18.,“막가파 통치자 보필에 고생 많네”,보르헤스 베네수엘라 국회의장. 최근 한반도 위기 상황을 둘러싼 주요 2개국(G2ㆍ미중) 힘겨루기와 시리아... 베네수엘라 국회의장도 가시밭길 일색인 자리로 꼽혔다. 니콜라스 마두로 베네수엘라 대통령과 밀착한...
2850,2017.04.11.,“조기 총선 실시하라”… 베네수엘라 反정부 시위 격화,계속” 베네수엘라에서 지난 3월 말 대법원의 의회 입법권 대행 결정으로 촉발된 대규모 반(反)정부 시위가 점점 더 격렬해지는 양상을 보이고 있다. 10일 로이터통신 등에 따르면 베네수엘라 수도 카라카스에서 수천 명의...
2851,2017.04.12.,<포럼>후보들 經濟觀 차이도 면밀히 따져야,"또, 우고 차베스 집권 이후 베네수엘라 경제는 만신창이가 돼 국민은 하루하루 먹고살기도 어려운 아수라장이 됐다. 중국은 마오쩌둥 치하에서 수많은 사람이 굶어 죽었다. 북한은 지금 중국의 마오쩌둥 시절을 답습하면서..."
2852,2017.04.13.,한-메르코수르 무역협정 추진 본격화…상반기 협상 개시 목표,"메르코수르는 브라질, 아르헨티나, 우루과이, 파라과이, 베네수엘라 5개국으로 구성된 남미공동시장(Mercado Comun del Sur)이다. 한-메르코수르 무역협정은 베네수엘라를 제외한 4개국과 추진된다. 무역협정은..."
2853,2017.04.13.,"[브리핑+백브리핑] ""극좌파 멜랑숑 나쁜선거 중"" 佛 올랑드 대통령 작심 비판","프랑스 경제단체인 경영자연맹(MEDEF)의 피에르 가타 회장은 “두 후보의 결선 진출은 절대적 재앙이 될 것”이라며 “멜랑숑은 베네수엘라, 르펜은 아르헨티나 시나리오로 프랑스를 끌고 갈 것”이라고 혹평했다...."
2854,2017.04.14.,[프랑스대선D-9]극좌 ‘멜랑숑베스’냐 극우 ‘르펜럼프’냐…양끝서 불난 佛...,"“멜랑숑은 베네수엘라 시나리오, 르펜은 아르헨티나 시나리오”라고 말했다. 민트 파트너스의 채권... 멜랑숑의 공약이 남미 포퓰리즘의 대명사인 휴고 차베스 전 베네수엘라 대통령으로부터 영감을 얻었다는..."
2855,2017.04.17.,[이주의 문화 레시피],[클래식·무용]가브리엘라 몬테로●피아니스트 가브리엘라 몬테로 엘 시스테마가 배출한 세계적인 지휘자 구스타보 두다멜과 함께 베네수엘라가 자랑하는 클래식 스타인 여성 피아니스트 가브리엘라 몬테로의 첫...
2856,2017.04.17.,[노승림의 인사이드 아웃] 예술의 가격은 얼마인가,"베네수엘라의 빈민 아동들을 데리고 창단한 엘 시스테마도, 이스라엘과 중동 지역의 청소년들로 결성된 서동시집 오케스트라도 모두 음악의 가치를 공익과 평화를 위해 환산시킬 수 있다는 신념의 증명으로 유명해진..."
2857,2017.04.17.,"""남미 반정부 시위, 국민 정치 역량 향상 때문""",베네수엘라와 브라질 등 좌파 포퓰리즘(대중영합주의) 정당들이 집권한 뒤 재정 고갈 현상이 심화한 것도... 실제 베네수엘라는 좌파 니콜라 마두로 대통령에 우호적인 대법원이 의회 입법권을 축소하는 결정을 내린 것에...
2858,2017.04.18.,[fn논단] 대선후보들 시장 망칠 작정인가,베네수엘라에서는 정부가 물가상승을 막겠다고 가격통제를 하자 생활필수품들이 상점에서 모두 사라졌다. 살인적인 물가상승과 극심한 식량난에 국민의 평균체중이 줄었을 정도다. 노벨경제학상 수상자 밀턴 프리드먼...
2859,2017.04.18.,“막가파 통치자 보필에 고생 많네”,보르헤스 베네수엘라 국회의장. 최근 한반도 위기 상황을 둘러싼 주요 2개국(G2ㆍ미중) 힘겨루기와 시리아... 베네수엘라 국회의장도 가시밭길 일색인 자리로 꼽혔다. 니콜라스 마두로 베네수엘라 대통령과 밀착한...
2860,2017.04.11.,“조기 총선 실시하라”… 베네수엘라 反정부 시위 격화,계속” 베네수엘라에서 지난 3월 말 대법원의 의회 입법권 대행 결정으로 촉발된 대규모 반(反)정부 시위가 점점 더 격렬해지는 양상을 보이고 있다. 10일 로이터통신 등에 따르면 베네수엘라 수도 카라카스에서 수천 명의...
2861,2017.04.12.,<포럼>후보들 經濟觀 차이도 면밀히 따져야,"또, 우고 차베스 집권 이후 베네수엘라 경제는 만신창이가 돼 국민은 하루하루 먹고살기도 어려운 아수라장이 됐다. 중국은 마오쩌둥 치하에서 수많은 사람이 굶어 죽었다. 북한은 지금 중국의 마오쩌둥 시절을 답습하면서..."
2862,2017.04.13.,한-메르코수르 무역협정 추진 본격화…상반기 협상 개시 목표,"메르코수르는 브라질, 아르헨티나, 우루과이, 파라과이, 베네수엘라 5개국으로 구성된 남미공동시장(Mercado Comun del Sur)이다. 한-메르코수르 무역협정은 베네수엘라를 제외한 4개국과 추진된다. 무역협정은..."
2863,2017.04.13.,"[브리핑+백브리핑] ""극좌파 멜랑숑 나쁜선거 중"" 佛 올랑드 대통령 작심 비판","프랑스 경제단체인 경영자연맹(MEDEF)의 피에르 가타 회장은 “두 후보의 결선 진출은 절대적 재앙이 될 것”이라며 “멜랑숑은 베네수엘라, 르펜은 아르헨티나 시나리오로 프랑스를 끌고 갈 것”이라고 혹평했다...."
2864,2017.04.14.,[프랑스대선D-9]극좌 ‘멜랑숑베스’냐 극우 ‘르펜럼프’냐…양끝서 불난 佛...,"“멜랑숑은 베네수엘라 시나리오, 르펜은 아르헨티나 시나리오”라고 말했다. 민트 파트너스의 채권... 멜랑숑의 공약이 남미 포퓰리즘의 대명사인 휴고 차베스 전 베네수엘라 대통령으로부터 영감을 얻었다는..."
2865,2017.04.17.,[이주의 문화 레시피],[클래식·무용]가브리엘라 몬테로●피아니스트 가브리엘라 몬테로 엘 시스테마가 배출한 세계적인 지휘자 구스타보 두다멜과 함께 베네수엘라가 자랑하는 클래식 스타인 여성 피아니스트 가브리엘라 몬테로의 첫...
2866,2017.04.17.,[노승림의 인사이드 아웃] 예술의 가격은 얼마인가,"베네수엘라의 빈민 아동들을 데리고 창단한 엘 시스테마도, 이스라엘과 중동 지역의 청소년들로 결성된 서동시집 오케스트라도 모두 음악의 가치를 공익과 평화를 위해 환산시킬 수 있다는 신념의 증명으로 유명해진..."
